ProjectName,MeetingType,MeetingDate,MeetingYear,Status,Finalized,InProgress,InProgressNote,ActionTaken,StartTime,StaffCode,Title,MinutesURL,DocDate,LocationName,Latitude,Longitude
PZ&DB General Meeting Records,PZDB Meeting,2022-08-09,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-08-09,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/08092022%20PZDB%20Minutes.pdf,2022-08-09,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2022-07-12,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-07-12,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/07122022%20PZDB%20Minutes.pdf,2022-07-12,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2022-07-06,2022,Accepted,Yes,No,,"Approved Comprehensive Annual Financial Report | Adopted Resolution No. 2022-20. | Adopted Resolution No. 2022-18. | Passed first reading of Ordinance No. 2022-05 with the map 2A-1 and set second reading for July 20, 2022. | Approved m otion to transmit Comprehensive Plan Amendment and Ordinance No. 2022-06 to state review agency. | Passed Ordinance No. 2022-07 on the first reading.",9:30 AM,td/CS,Regular Council Meeting — 2022-07-06,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/07062022%20minutes.pdf,2022-07-06,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2022-06-15,2022,Accepted,Yes,No,,"Approved the contract with N. Harris Computer Corporation to provide ""CityView"" software for Community Development for an estimated cost of $397,379, approve a contingency fund amount of $49,153 (an amount equal to 15% of the total project cost minus annual fees) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract including revisions resulting from fi nal negotiations and related documents including annual renewal (maintenance) fee on behalf of the | Approved Resolution No. 2022-11. | Approved Resolution No. 2022-17. Village | Passed first reading of Ordinance No. 2022-04 and set second reading for July 6, 2022. | P assed Ordinance No. 2022-02.",9:30 AM,td/CS,Regular Council Meeting — 2022-06-15,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/06152022%20minutes.pdf,2022-06-15,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2022-06-14,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-06-14,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/06142022%20PZDB%20Minutes.pdf,2022-06-14,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2022-06-01,2022,Accepted,Yes,No,,"Approved a Joint Resolution with Lee County for participation in CDBG and related Programs, authorize Mayor to sign and forward to Lee County. | Approved t erminat ion as of June 1, 2022, CN 2020-01 Miscellaneous Professional Services to allow for the immediate use of the firms approved under CN 2022-06. | Approved the recommendation of t he evaluation committee to select all 36 consulting firms that submitted Letters of Interest under CN 2022-06, for a contract period of three (3) years (with the option at | Authorized the Village Manager to execute agreements for individual pr ojects as needed at or below $50,000 (contracts in excess of $50,000 will require Village | Passed Ordinance 2022-03.",9:30 AM,td/CS,Regular Council Meeting — 2022-06-01,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/06012022%20minutes.pdf,2022-06-01,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2022-05-18,2022,Cancelled,Cancelled,No,,Meeting Cancelled,9:30 AM,,Regular Council Meeting — 2022-05-18,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/05182022%20minutes.pdf,2022-05-18,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2022-05-10,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-05-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/05102022%20PZDB%20Minutes.pdf,2022-05-10,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2022-05-04,2022,Accepted,Yes,No,,"Approve Misc. Contractor Services contract EC 2019-66 STA 21 with P & T Lawn & Tractor Services for $109,872 to replace trees along US 41 and provide additional landscape maintenance work on medians 22- 24, approve a contingency fund amount of $11,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execu te the contract documents on behalf of the Village of Estero | Approved Misc. Contractor Services contract EC 2019 -59 STA 08 with Cougar Contracting, LLC for $52,815 for the repair of sidewalks along Vi a Coconut Point and Williams Road, approve a contingency fund amount of $5,300 (an amount e qual to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the contract documents on beha lf of the Village of Estero | Approved Resolution No. 2022-07 which a mends Resolution No. 2015-68. | Passed first reading of Ordinance 2022-02 and set second reading for May 18, 2022.",9:30 AM,td/CS,Regular Council Meeting — 2022-05-04,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/05042022%20minutes.pdf,2022-05-04,BERT Rail Trail Corridor,26.4339,-81.8157
Septic to Sewer Conversion,Regular Council Meeting,2022-04-20,2022,Accepted,Yes,No,,"Adopted Resolution 2022-03 which approves the updated Multijurisdictional Program for | Approved final P lat for Estero Crossing . | Approved final Pla t for Rivercreek Phase One (formerly known as Corkscrew Crossing) . | Approved Resolution No. 2022-05 to purchase the 10- acre vacant parcel, commonly known as ""River Oaks"" at the east end of Broadway Avenue. | Approved Resolution No. 2022-06 Commercial Contract for the Purchase of Real Estate from Gess Family Partnership + Gulf Coast Driving Range LLC, Located at 9000 Wi lliams Road, Estero, Florida . | Approved the following list of short -listed firms listed below. Delegate authority to",9:30 AM,td/CS,Regular Council Meeting — 2022-04-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04202022%20minutes.pdf,2022-04-20,Estero Bay Village Septic Area,26.4408,-81.8225
Corkscrew Road Widening,Regular Council Meeting,2022-04-20,2022,Accepted,Yes,No,,"Adopted Resolution No. 2022-08 to purchas e the 10 -acre vacant parcel, commonly known as ""River Oaks"" at the east end of Broadway Avenue. | Amendme nt One to Contract No. EC 2020-31 for Estero on the River Structure Demolition and updating contract to keep structure #6, the bomb shelter . | Approved the contract EC 2020-48 STA 10 with CW3 Engineering to provide de sign and permitting services for the Williams Road Bicycle/Pedestrian Improvements Project in the amount of $358,790, approve a contingency fund amount of $36,000 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which ma y occur, and authorize the Vill age Manager to execute the contract with CW3 Engineering and any other related ancillary documents on behalf of the Village | Approved Ben Hill Griffin Parkway Improvements contracts with Bruce Howard and Associates under EC2020-42 STA - 07 and CW3 Engineering under EC2020-48 STA - 09 to perform landscape architecture and engineering ser vices for the proposed improvements along Ben Hill Griffin Parkway from Corkscrew Road to Estero Parkway.",9:30 AM,td/CS,Regular Council Meeting — 2022-04-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04202022%20minutes.pdf,2022-04-20,Corkscrew Road Corridor,26.4386,-81.8084
BERT Rail Trail,Regular Council Meeting,2022-04-13,2022,Accepted,Yes,No,,No action found,9:30 AM,td/CS,Regular Council Meeting — 2022-04-13,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04132022%20minutes.pdf,2022-04-13,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2022-04-12,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-04-12,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/04122022%20PZDB%20Minutes.pdf,2022-04-12,Village of Estero Council Chambers,26.4361,-81.8062
Septic to Sewer Conversion,Regular Council Meeting,2022-04-06,2022,Accepted,Yes,No,,"Approved initiation of a rezoning and Comprehensive Plan Amendme nt for property south of Estero River, East of US 41 and north of Corkscrew Road . | Approved the purchase of the 10- acre vacant parcel, commonly known as ""River Oaks"" at the east end of Broadway Avenue. | Approved First Addendum to Peoples Gas System, Inc. ""(TECO)"" Franchise Agreement Ordinance 2021 -09. | Approved the contract with Atkins North Amer ica to provide design and permitting services for the Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Project in the amount of $671,513.25, approve a contingency fund amount of $67,000 (an amount equal to 10% of the total project cost) to cove r unforeseen circumstances which may occur, and authorize the Vi llage Manager to execute t he contract with Atkins North America and Village",9:30 AM,td/CS,Regular Council Meeting — 2022-04-06,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04062022%20minutes.pdf,2022-04-06,Estero Bay Village Septic Area,26.4408,-81.8225
Corkscrew Road Widening,Regular Council Meeting,2022-04-06,2022,Accepted,Yes,No,,"Approved initiation of a rezoning and Comprehensive Plan Amendme nt for property south of Estero River, East of US 41 and north of Corkscrew Road . | Approved the purchase of the 10- acre vacant parcel, commonly known as ""River Oaks"" at the east end of Broadway Avenue. | Approved First Addendum to Peoples Gas System, Inc. ""(TECO)"" Franchise Agreement Ordinance 2021 -09. | Approved the contract with Atkins North Amer ica to provide design and permitting services for the Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Project in the amount of $671,513.25, approve a contingency fund amount of $67,000 (an amount equal to 10% of the total project cost) to cove r unforeseen circumstances which may occur, and authorize the Vi llage Manager to execute t he contract with Atkins North America and Village",9:30 AM,td/CS,Regular Council Meeting — 2022-04-06,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/04062022%20minutes.pdf,2022-04-06,Corkscrew Road Corridor,26.4386,-81.8084
PZ&DB General Meeting Records,PZDB Meeting,2022-03-08,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-03-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/03082022%20PZDB%20Minutes.pdf,2022-03-08,Village of Estero Council Chambers,26.4361,-81.8062
Septic to Sewer Conversion,Regular Council Meeting,2022-02-16,2022,Accepted,Yes,No,,"Adopted Resolution No. 2022-02. | Approved the consultants ranking for Sandy Lane and Broadway East Bicycle/Pedestrian Improvements Pro ject as follows: Number Village | Approved the consultants ranking for Broadway Avenue West Utilities Extension Project (UEP) as follows: Number 1 - Johnson Engineering, Inc.; Number 2 - Tetra Tech, Inc. ; Number 3 - CW3 Engineering, Inc.; Number 4 - JR Evans Engineering, P.A., and authorize | Approved the consultants ranking for Broadway Avenue East Utilities Extension Project (UEP) as follows: Number 1 - Tetra Tech, Inc.; Number 2 - Johnson Engineering, Inc.; Number 3 - CW3 Engineering, Inc .; Number 4 - JR Evans Engineering, P.A., and authorize",9:30 AM,td/CS,Regular Council Meeting — 2022-02-16,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/02162022%20minutes.pdf,2022-02-16,Estero Bay Village Septic Area,26.4408,-81.8225
BERT Rail Trail,Regular Council Meeting,2022-02-16,2022,Accepted,Yes,No,,Approved the 2021-2022 Interlocal Agreement between Village of Estero and Lee County for Stray Animal Control Services.,9:30 AM,td/CS,Regular Council Meeting — 2022-02-16,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/COUNCIL/02162022%20minutes.pdf,2022-02-16,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2022-02-08,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-02-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2022%20MINUTES/PZD%20BOARD/02082022%20PZDB%20Minutes.pdf,2022-02-08,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2022-01-11,2022,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2022-01-11,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2023%20MINUTES/PZDB/01112022%20PZDB%20Minutes.pdf,2022-01-11,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-12-14,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-12-14,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/12142021%20PZDB%20Minutes.pdf,2021-12-14,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-11-09,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-11-09,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/11092021%20PZDB%20Minutes.pdf,2021-11-09,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-10-12,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-10-12,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/10122021%20PZDB%20Minutes.pdf,2021-10-12,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-09-28,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-09-28,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09282021%20PZDB%20Minutes%20.pdf,2021-09-28,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-09-14,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-09-14,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/09142021%20PZDB%20Minutes.pdf,2021-09-14,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-08-24,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-08-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/PZDB%20Minutes%20August%2024%2C%202021.pdf,2021-08-24,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-08-10,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-08-10,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/PZDB%20Minutes%20August%2010%2C%202021.pdf,2021-08-10,Village of Estero Council Chambers,26.4361,-81.8062
PZ&DB General Meeting Records,PZDB Meeting,2021-07-13,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-07-13,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/07132021%20PZDB%20Minutes%20.pdf,2021-07-13,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2021-07-07,2021,Accepted,Yes,No,,"M otion to permit | Approved Comprehensive Annual Financial Report. | A uthori zed the Village Manager to execute the attached three letters of engagement, or similarly priced alternatives, and other invoices related to these services. Village | Approved the lien mitigation request f rom Ms. Hernandez releasing any outstanding liens against the Property in exchange for payment of a reduced fine of $5,000.00 and $327.20 for administrative cost. | P assed first reading of Ordinance 2021 -09 and set second readi ng for July 21, 2021.",9:30 AM,td/CS,Regular Council Meeting — 2021-07-07,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/07072021%20minute.pdf,2021-07-07,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-06-16,2021,Accepted,Yes,No,,"Approved award of Supplemental Task Authorization (STA) - 04 Contract EC 2020-42 to Bruce Howard & Associates under the Village's Misc. Service Contract CN 2020-01 in the amount of $60,000, approve award of Supplement al Task Authorization (STA) - 03 Contract EC 2020-67 to RWA Engineering under the Village's Misc. Service Contract CN 2020 -01 in the amount of $11,700, approve a contingency fund amount of $7,200 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and authorize the Village Manager to execute the Supplemental Task Authorization and any other related ancillary documents on behalf of the Village of Estero | Approved the selection of Provion Inc. as the consultant of record under Request for Information No. RFI 2020-02 Community Development Software Consultant and authorize the Village Manager to negotiate and execute a contract on behalf of the Village of Estero | Approved the | A uthorize d the | P assed first reading of Ordinance 2021 -04 and set second reading for June 16, 2021. | P assed first reading of Ordinance 2021 -08 and set second reading for June 16, 2021.",9:30 AM,td/CS,Regular Council Meeting — 2021-06-16,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/06162021%20minute.pdf,2021-06-16,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2021-06-08,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-06-08,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/06082021%20PZDB%20Minutes.pdf,2021-06-08,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2021-05-26,2021,Accepted,Yes,No,,Approved to permit | Approved the first reading of the ordinance and to transmit the Comprehensive Plan Amendment request to the State reviewing agencies with,9:30 AM,td/CS,Regular Council Meeting — 2021-05-26,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/05262021%20minutes.pdf,2021-05-26,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-05-19,2021,Accepted,Yes,No,,Approved the final plat.,9:30 AM,td/CS,Regular Council Meeting — 2021-05-19,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/05192021%20minutes.pdf,2021-05-19,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2021-05-11,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-05-11,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/05112021%20PZDB%20Minutes.pdf,2021-05-11,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2021-04-21,2021,Accepted,Yes,No,,"Approved Resolution 2021-10. | Approved Resolution 2021-12. | Approved award of Request for Bids No. RFB 2021-02, US 41 Landscape Improvements Broadway East to Vintage Parkway and Coconut Road to Fountain Lakes Boulevard to P & T Lawn and Tractor Service, Inc. at a Grand Total Cost of $118,075, ap prove a contingency fund amount of $11,800 (an amount equal to 10% of the total project cost) to cover unforeseen circumstances which may occur, and a uthorize the Village Manager to execute the contract and any other related ancillary documents on behalf of the Village of Estero Counci l. | Approved award of Supplemental Task Authorization ( STA) - 02 Contract EC 2020-61 to KCA under the Village's Misc. Service Contract CN 2020-01 in the amount of $469,099, approve a contingency fund amount of $47,000 (an amount equal to 10% of the total project cost) to cover unforesee n circumstances which ma y occur, and a uthorize the Village Manager to execute the STA and any other related ancillary documents on behalf of the Village of Estero | Approved award of Supplemental Task Authorization (STA) 06 to Contract EC 2020-48 to CW3 Engineering under the Village's Misc. Service Contract CN 2 020-01 in the amount of $54,000, approve a contingency fund amount of $5,400 (an amount equal to 10% of the total project cost) to cover unforesee n circumstances which may occur, and a uthorize the Village Manager to execute the STA and any other related ancillary documents on behalf of the Village of Estero | Approved award of Suppl emental Task Authorization 06 to Contract EC 2020-32 to Johnson Engineering to provide water monitoring services for The Village of Estero for $41,352, a pprove a 10% contingency for additional services that may be required to complete the project, and a uthorize the Village Manger to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero",9:30 AM,td/CS,Regular Council Meeting — 2021-04-21,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/04212021%20minutes.pdf,2021-04-21,BERT Rail Trail Corridor,26.4339,-81.8157
PZ&DB General Meeting Records,PZDB Meeting,2021-04-20,2021,Accepted,Yes,Yes,PZ&DB project and location mapping in EagleGIS is still in progress; individual development projects are not fully catalogued yet. Residents can still comment through Engage Estero or Village eComment.,,,,PZ&DB Meeting Minutes — 2021-04-20,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/PZDB%20Minutes/04202021%20PZDB%20Minutes.pdf,2021-04-20,Village of Estero Council Chambers,26.4361,-81.8062
BERT Rail Trail,Regular Council Meeting,2021-03-24,2021,Accepted,Yes,No,,"Elected Vice Mayor Errington to be Mayor. Village | Approved Resolution 2021-04. | Authorized the M ayor to provide letters to our legislative deleg ation on several issues of local government preemption that are being considered by the legislature, one being building design standards preemption, the other being the comprehensive plan language in S enate Bill 284, and the language in House Bill 403, which is the home-based business preemption.",9:30 AM,td/CS,Regular Council Meeting — 2021-03-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/03242021%20minutes.pdf,2021-03-24,BERT Rail Trail Corridor,26.4339,-81.8157
Corkscrew Road Widening,Regular Council Meeting,2021-03-03,2021,Accepted,Yes,No,,"Approved to permit | Denied request to amend the zoning for the Estero Town Center CPD for a Firestone Complete Auto C are, and adopt Ordinance 2020-09. | Approved the Williams Road Bicycle and Pedestrian Improvements - Concept Design contract with Banks Engineering under Supplemental Task Authorization (STA) - 01 Contract EC 2020-56 Miscellaneous Professional Services to perform a suite of desi gn services for the Bicycle & Pedestrian improvements along Williams Road, betwe en US 41 and Village | Approved Ben Hill Griffin Parkway Preliminar y Landscape Design contracts with Bruce Howard and Associates under EC2020-42 and RWA Engineering under EC2020-67 to perform a suite of design services for the proposed landscape improvements along Ben Hill Griffin Parkway from Corkscrew Road to Estero Pa rkway, a pprove a 10% contingency for additional services that may be r equired to complete the project, and Authorize the Village Manager to sign the Supplemental Task Authorization (STA) and other additional implementing documents within the scope of the S TAs on behalf of the Village of Estero",9:30 AM,td/CS,Regular Council Meeting — 2021-03-03,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/03032021%20minutes.pdf,2021-03-03,Corkscrew Road Corridor,26.4386,-81.8084
BERT Rail Trail,Regular Council Meeting,2021-02-24,2021,Accepted,Yes,No,,Approved Resolution No. 2021-02 and authorize the Village to modify the Resolution if needed.,9:30 AM,td/CS,Regular Council Meeting — 2021-02-24,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/02242021%20minutes.pdf,2021-02-24,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-02-17,2021,Accepted,No,No,,Approved to permit | Approved Ordinance 2021-01.,9:30 AM,td/CS,Regular Council Meeting — 2021-02-17,,,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-01-27,2021,Accepted,Yes,No,,"Approved to permit | Approved Resolution No. 2021-01. Village | Adopted the Land Development Code Ordinance 2020-10 and Official Zoning Map as amended in the ""Addendum of Recommended Changes "" document dated January 19, 2021 as well as the addition of a sentence to Table 3- 405.C that states ""A stand -alone car wash which has applied but has not been determined to be complete for an application for Development Order prior to January 27, 2021, and which submits a complete application for Development Order prior to April 27, 2021, a permitted use and not a special exception use shall apply.""",9:30 AM,td/CS,Regular Council Meeting — 2021-01-27,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/01272021%20minutes.pdf,2021-01-27,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-01-13,2021,Accepted,Yes,No,,No action found,9:30 AM,td/SS,Regular Council Meeting — 2021-01-13,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2021%20Minutes/COUNCIL/01132021%20Minutes.pdf,2021-01-13,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2021-01-06,2021,Accepted,No,No,,Estero Chamber of Commerce approval of financial support for Strategic Plans for Future Growth and Impact . | Passed first reading of Ordinance No. 2020-11 and schedule second reading/ | Passed first reading of Ordinance No. 2021-01 and schedule second reading/ | Approved m otion for a continuance until February 3 with the goal of making a final decision . | Adopted Ordinance 2020-07.,9:30 AM,td/SS,Regular Council Meeting — 2021-01-06,,,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2019-01-30,2019,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2019-01-30,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-01-30%20Council%20Meeting%20Approved%20Minutes.pdf,2019-01-30,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2019-01-23,2019,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2019-01-23,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-01-23%20Council%20Meeting%20Approved%20Minutes.pdf,2019-01-23,BERT Rail Trail Corridor,26.4339,-81.8157
BERT Rail Trail,Regular Council Meeting,2019-01-09,2019,Accepted,Yes,No,,No action found,9:30 AM,,Regular Council Meeting — 2019-01-09,https://estero-fl.gov/wp-content/uploads/library-ada/minutes/2019%20MINUTES/Council/2019-01-09%20Council%20Meeting%20Approved%20Minutes.pdf,2019-01-09,BERT Rail Trail Corridor,26.4339,-81.8157
