item_id,meeting_id,action_type,vote_detected,project_matches,review_reason,item_text
960,205,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
961,205,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023
964,205,Contract Approval,True,,No location name/address matched,"Approved the revised Hagerty Consulting, Inc. contract and authorize the Village Manager to execute the contract document on behalf of the Village of Estero Council. Grant the Village Manager the authority to renegotiate and execute the renewal of this contract for four additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero"
965,206,Administrative,True,,No location name/address matched,Approved agenda
966,206,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
967,206,Contract Approval,True,,No location name/address matched,"Approved the award of Supplemental Task Authorization 05 to Contract EC 2022-21 to Banks Engineering, Inc. for the See See Street Utility Expansion Design and Permitting of $240,500, approve a $24,000 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
968,206,Contract Approval,True,,No location name/address matched,"Approved Village Staff's recommendation to select all three firms, Atkins, Legacy Professional Solutions and RVi Planning + Landscape Architecture, to provide supplemental staffing to the Village of Estero and authorize staff to negotiate contracts with one or more of the firms to provide supplemental staffing"
969,206,Resolution,True,,No location name/address matched,Approved Resolution No. 2023
970,206,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2023-05 and set second reading for May 17, 20"
971,207,Administrative,True,,No location name/address matched,Approved agenda with the deletion of 12
972,207,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
974,207,Ordinance,True,,No location name/address matched,Passed second reading of Ordinance No. 2023
975,208,Administrative,True,,No location name/address matched,Approved agenda
976,208,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
977,208,Contract Approval,True,,No location name/address matched,"Approved the Vieste, LLC Agreement"
978,208,Contract Approval,True,,No location name/address matched,"Approved Village Staff's recommendation to select two firms, Hagerty Consulting and Anser Advisory Consulting, LLC to provide Grant Management Services to the Village of Estero, authorize the Village Manager to execute the attached contracts with Hagerty Consulting and Anser Advisory Consulting, LLC. to provide professional Grant Management Services for a one-year period at the rates listed in the contracts, and authorize the Village Manager to renegotiate and execute the renewal of this contract for four additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero"
979,208,Contract Approval,True,,No location name/address matched,"Approved Supplemental Staffing Contract with RVi and Supplemental Task Authorization No. 01 to the Contract for Landscape Maintenance Inspections Services for $60,000, approve a $6,000 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the Contract, STA, and other additional implementing documents within the scope of the Contract and STA on behalf of the Village of Estero Council"
981,208,Resolution,False,Budget / Capital Improvement,No location name/address matched,"Moved Capital Improvement Hearing and Resolution 2023-11 on to second public hearing on June 21, 20"
982,209,Administrative,True,,No location name/address matched,Approved agenda
983,209,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
984,209,Vote,True,,No location name/address matched,Approved Plat
985,209,Contract Approval,True,Septic to Sewer,No location name/address matched,"Approved STA 02 to Contract EC 2022-29 with Weston & Sampson to design and permit the extension of utilities to Cypress Park Circle for $311,650, approve a $31,000 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
989,209,Contract Approval,True,,No location name/address matched,Approved the software as a service agreement (Saa
990,209,Contract Approval,True,,No location name/address matched,"Approved STA 01 to Contract EC 2022-33 with RWA Engineering to design and permit the Estero Entertainment District for $485,045, subject to the consultant's acceptance of a revised Exhibit ""C"" (Project Schedul"
994,209,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved approve Resolution No. 2023
995,210,Administrative,True,,No location name/address matched,Approved agenda with moving 7
996,210,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
998,210,Contract Approval,True,,No location name/address matched,"Approved the terms set forth in the Chicken N Pickle and High 5 term sheets dated July 5th, 2023, and to authorize the Village Manager to proceed with negotiating a final Public Private Partnership Agreement and related CAM and lease agreements with each company based on these terms"
999,210,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023
1000,210,Vote,True,,No location name/address matched,Approved Comprehensive Annual Financial Report
1001,210,Contract Approval,True,,No location name/address matched,"Approved award of Supplemental Task Authorization 06 to Contract EC 2022-38 to Johnson Engineering to provide water monitoring services for The Village of Estero for $146,340, approve a $14,600 contingency for additional services that may be required to complete the project and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
1003,210,Contract Approval,True,,No location name/address matched,"Approved the STA 1 to Contract 2022-32 with Tetra Tech, Inc. for the preparation of an engineering assessment of the existing roads and sidewalks maintained by the Village of Estero for $256,060, approve a $25,600 contingency (10%) for additional services that may be required to complete the project, and authorize the Village Manager to sign the STA and other additional implementing documents within the scope of the STA on behalf of the Village of Estero Council"
1004,210,Contract Approval,True,,No location name/address matched,"Approved the Seminole Gulf Railway license agreement and approve payment of $55,233.34 to Seminole Gulf Railway to secure the license agreement and authorize the Village Manager to execute the agreement on behalf of the Village Council"
1005,211,Administrative,True,,No location name/address matched,Approved agenda
1006,211,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1008,211,Vote,True,Septic to Sewer,No location name/address matched,Approved a Sovereignty Submerged Lands easement with the Florida Department of Environmental Protection for the Sunny Groves force main and authorize the Village Mayor to sign the easement and any other associated documents on behalf of the Village
1009,212,Administrative,True,,No location name/address matched,Approved agenda
1010,212,Resolution,True,,No location name/address matched,"Approved Resolution 2023-20 waiving the provision of SECTION 5, NUMBER"
1011,213,Resolution,True,,No location name/address matched,Approved Resolution 2023
1012,213,Administrative,True,,No location name/address matched,Approved agenda
1013,213,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1018,214,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2023-23 with the Mill rate 0.74
1019,214,Resolution,True,Budget / Capital Improvement,No location name/address matched,Approved Resolution No. 2023
1020,214,Administrative,True,,No location name/address matched,Approved agenda
1021,214,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1022,214,Vote,True,,No location name/address matched,"Approved Council appropriation up to $10,000 for 2023 Veteran Day event"
1023,214,Vote,True,,No location name/address matched,"Approved the engagement for Horizon Solutions Group, Inc. between the Village of Estero and Horizon Solutions Group, Inc and authorize the Village Manager to execute the engagement documents on behalf of the Village of Estero Council"
1024,215,Administrative,True,,No location name/address matched,Approved agenda with the deletion of 5(b)
1025,215,Consent Agenda,True,,No location name/address matched,Approved consent agenda with agenda item 5b removed
1030,215,Resolution,True,,No location name/address matched,Approved Resolution No. 2023
1031,215,Contract Approval,True,,No location name/address matched,"Approved consultants ranking for The Village Wide Traffic Study as follows: Number 1 - Johnson Engineering; Number 2 - Trebilcock Consulting Solutions; Number 3 - Pennoni and authorize staff to negotiate a contract with the Number 1 ranked firm, Johnson Engineering, to provide professional consulting services for the Village Wide Traffic Study"
1032,215,Ordinance,True,,No location name/address matched,"Passed first reading and set second reading and public hearing for October 18, 20"
1033,216,Administrative,True,,No location name/address matched,Approved agenda
1034,216,Consent Agenda,True,,No location name/address matched,Approved consent agenda with agenda
1035,216,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023
1037,216,Vote,True,,No location name/address matched,Approved the Fiscal Year 2024-2025 Village of Estero legislative priorities to include
1038,216,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2023
1039,217,Administrative,True,,No location name/address matched,Approved agenda
1040,217,Consent Agenda,True,,No location name/address matched,Approved consent agenda with agenda
1043,217,Resolution,True,,No location name/address matched,Adopted Resolution No. 2023
1044,217,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading of Ordinance No. 2023-03 and set second reading for November 15, 20"
1045,218,Administrative,True,,No location name/address matched,Approved agenda
1046,218,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1047,218,Contract Approval,True,,No location name/address matched,"Approved the ranking of construction management firms for RFP 2021- 01 as recommended by the Village's selection committee. 1 - Wright Construction, 2 - Seagate, 3 - Manhattan, 4 - Brooks & Freund and authorize Village Staff to negotiate a contract with the top ranked firm"
1049,218,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed first reading and set second reading for December 6, 20"
1050,218,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,"Passed second reading of Ordinance No. 2023-03 with the recommended changes from the Planning Zoning and Design Board of changing the size of the accessory garage to 580 square feet instead of 500 square feet, strike the language ""may not exceed two doors and two bays"", and on page 2 number 2 change 240 square feet to 280 square feet"
1051,219,Administrative,True,,No location name/address matched,"Motion to permit Mayor Errington to participate remotely in Zoom Presentation. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1052,219,Administrative,True,,No location name/address matched,Approved agenda
1053,219,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1054,220,Unknown,False,,No location name/address matched,"Affirmed the decision of the Planning Zoning & Design Board to issue the development order, including the conditions that have been set forth therein"
1055,221,Administrative,True,,No location name/address matched,Approved agenda
1056,221,Consent Agenda,True,,No location name/address matched,Approved the Consent Agenda
1057,221,Vote,True,,No location name/address matched,Concurred with and approved the ranking of consultants for RFP 2023-01 Disaster Management Services to The Village of Estero
1060,222,Administrative,True,,No location name/address matched,Approved agenda
1061,222,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1062,222,Vote,True,,No location name/address matched,Adopted the Village of Estero Information Security Policy
1064,222,Contract Approval,True,,No location name/address matched,"Approved Contract EC 2024-07 with Johnson Engineering, Inc. to prepare the Village Wide Traffic Study for $249,480, approve a $25,000 contingency for additional services that may be required to complete the project, authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and authorize the Village Manager to execute an amendment to the agreement to add the locations added by council. Vice Mayor Ribble would like to add the intersection Meadowbrook and Coconut to the study. Councilmember Zalucki would like to add the intersections Corkscrew and Estero Crossing Blvd and Corkscrew and Bella Terra Blvd to the study"
1065,222,Contract Approval,True,,No location name/address matched,Approved contract EC 2024-06 with Florida Acquisition Services to provide right-of-way acquisition services to the Village of Estero and authorize the Village Manager to sign the contract and other implementing documents within the scope of the contract on behalf of the Village of Estero Council
1067,223,Administrative,True,,No location name/address matched,Approved agenda
1068,223,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1069,223,Contract Approval,True,,No location name/address matched,Approved Interlocal Agreement for Election Services with the Supervisor of Elections
1070,223,Contract Approval,True,Estero on the River,No location name/address matched,"Approved EC 2024-10 in the amount of $151,440 for CW3 Engineering, Inc. to provide construction engineering and inspection services for the Estero on the River Phase 1 Improvements, approve a $15,000 contingency for additional services that may be required to complete the project and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute and subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1072,223,Resolution,True,,No location name/address matched,Adopted Resolution No. 2024
1074,223,Contract Approval,True,,No location name/address matched,Approved Recreation Lease Agreement with the Lee County School Board
1075,223,Contract Approval,True,,No location name/address matched,"Approved Joint Use Agreement of Estero High School recreational facilities, and to authorize the Village Manager to administratively approve any amendments to the Agreement or related Lease Agreement which may be required to satisfy School Board requirements or to make necessary clarifications, so long as any such amendments do not increase the financial commitments of the Village beyond those set forth in those respective documents"
1076,224,Administrative,True,,No location name/address matched,Approved agenda
1077,224,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1078,224,Vote,True,,No location name/address matched,Approved schedule for
1079,224,Resolution,True,,No location name/address matched,Adopted Resolution No. 2024
1084,225,Administrative,True,,No location name/address matched,Approved agenda
1085,225,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1087,225,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2024-03 and set second reading for March 6, 20"
1088,226,Administrative,True,,No location name/address matched,Approved agenda
1089,226,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1090,226,Contract Approval,True,,No location name/address matched,"Approved EC 2024-26 in the amount of $1,967,667 for Hellas Construction, Inc. to install artificial turf on The Jeff Sommer Stadium football field, approve a $197,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1091,226,Contract Approval,True,,No location name/address matched,"Approved the attached Professional Services agreement with Vieste, LLC"
1092,226,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2024-01 and set second reading for March 20, 20"
1093,226,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2024-02 and set second reading for March 20, 20"
1094,226,Ordinance,True,,No location name/address matched,"Passed first reading of Ordinance No. 2024-04 and set second reading for March 20, 20"
1095,226,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2024-03 subject to changing the word enforcement to compliance
1096,228,Administrative,True,,No location name/address matched,Approved agenda
1097,228,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1098,228,Contract Approval,True,,No location name/address matched,"Approved EC 2023-38 STA-02 in the amount of $203,782 for Hagerty Consulting, Inc. to assist the Village of Estero in preparing and submitting CDBG-DR Infrastructure Grant applications, approve a $20,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1099,228,Contract Approval,True,,No location name/address matched,Approved EC 2024-27 Chris-Tel Construction Piggyback Agreement for Construction Manager at Risk services and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary
1100,228,Contract Approval,True,,No location name/address matched,Approved EC 2024-28 Manhattan Construction Piggyback Agreement for Construction Manager at Risk services and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary
1101,228,Ordinance,True,,No location name/address matched,Adopted Ordinance No. 2024
1102,229,Administrative,True,,No location name/address matched,Approved agenda
1103,229,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1104,229,Resolution,False,,No location name/address matched,"Selected Al Paivandy, James E Tatooles, and Leonard E Scotty Wood III to a one-year term to the Planning, Zoning, and Design Board members, Dan Williams, Anthony Gargano, and Michael Sheeley to a three-year term to the Planning Zoning and Design Board and approve Resolution No. 2024"
1105,229,Unknown,False,,No location name/address matched,Selected Anthony Gargano as Chairperson of the Planning Zoning and Design Board
1106,229,Vote,True,,No location name/address matched,Approved the Framework of Cooperation Between the Village of Estero and the Estero Forever Foundation
1107,229,Contract Approval,True,,No location name/address matched,Approved EC 2024-29 Wright Construction Group Piggyback Agreement for Construction Manager At Risk services and to authorize the Village Manager to execute the agreement and any related documents or amendments as may be necessary
1108,229,Contract Approval,True,,No location name/address matched,"Approved EC 2019-66 STA-44 in the amount of $57,500 with P & T Lawn & Tractor to relocated twelve palm trees at Jeff Sommer Stadium, approve a $5,000 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1109,229,Contract Approval,True,,No location name/address matched,"Approved EC 2022-38 STA-13 in the amount of $175,486 with Johnson Engineering to perform construction site inspections for all projects within the Village of Estero, approve a $17,000 contingency for additional services that may be required to complete the project, authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1112,229,Vote,True,,No location name/address matched,Approved motion to support Village Manger and staff along with the other communities to inquire about the FEMA rate increase and to allow the Village any latitude it will require to get the answers needed
1113,230,Administrative,True,,No location name/address matched,"Approved agenda. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1114,230,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1115,230,Contract Approval,True,Septic to Sewer,No location name/address matched,"Approved EC 2024-06 STA-05 in the amount of $81,000 with Florida Acquisition & Appraisal, Inc. to assist the Village in obtaining easement and property required to construction the Broadway Ave East UEP Areas 2 & 3, approve a $8,100 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1116,230,Contract Approval,True,,No location name/address matched,"Approved the Assignment and Amendment of the License Agreement for Sandy Lane Right of Way Occupation, Drainage Pipe Construction and Maintenance agreement with Seminole Gulf Railway and authorize the Village Manager to execute the agreement on behalf of the Village Council"
1118,231,Administrative,True,,No location name/address matched,"Approved agenda with noting a replacement of Resolution for 7(e), 2024- 08 that has been added to the desk packet as the consultants Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date. recommended more detailed language to the resolution but the substance has not changed"
1119,231,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1123,231,Resolution,True,,No location name/address matched,Adopted Resolution No. 2024
1124,231,Resolution,True,,No location name/address matched,Approved Resolution No. 2024-08 authorizing the Village Manager to perform various duties including accepting and authorizing CDBG-DR grants from HUD and administered by Lee County
1125,231,Resolution,True,,No location name/address matched,Approved Resolution No. 2024-09 Excessive Force Policy
1127,232,Administrative,True,,No location name/address matched,"Approved agenda with the deletion of the Financial Reports from the Consent Agenda and will be presented June 5th Council meeting. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1128,232,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1130,232,Contract Approval,True,,No location name/address matched,Approved the Village Manager to execute the High-5 Public Improvement Agreement
1131,232,Vote,True,,No location name/address matched,Approved that Wright Construction Group is granted a Notice to Proceed on their phase 1 construction costs based on GMP#
1132,232,Ordinance,True,Budget / Capital Improvement,No location name/address matched,"Passed First Reading of Ordinance No. 2024-06 and set second reading for June 5, 20"
1133,233,Administrative,True,,No location name/address matched,Approved agenda
1134,233,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1136,233,Contract Approval,True,Estero on the River,No location name/address matched,"Approved the ranking of construction management firms for RFP 2024- 02 as recommended by the Village of Estero's selection committee. 1- Manhattan Construction, 2-Wright Construction, 3-Chris Tel Construction, 4-Seagate Development Group, 5 Brooks & Freund, and authorize Village Staff to negotiate a contract with the top ranked firm"
1139,233,Ordinance,True,Budget / Capital Improvement,No location name/address matched,Passed Second Reading of Ordinance No. 2024
1140,234,Administrative,True,,No location name/address matched,Approved agenda
1141,234,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1142,234,Contract Approval,True,Estero on the River,No location name/address matched,Approved Contract Number 240004 Construction Manager at Risk (CMA
1143,234,Vote,True,,No location name/address matched,"Approved the engagement for Horizon Solutions Group, Inc. between the Village of Estero and Horizon Solutions Group, Inc and authorize the Village Manager to execute the engagement documents on behalf of the Village of Estero Council"
1144,234,Vote,True,,No location name/address matched,Approved Comprehensive Annual Financial Report
1145,234,Resolution,True,,No location name/address matched,Approved this Resolution which authorizes the Village Manager to execute the Statewide Mutual Aid Agreement
1146,234,Resolution,True,,No location name/address matched,Approved this Resolution in partnership with the County in deploying grant funds in a manner required by law
1147,234,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Passed to Transmit Ordinance No. 2024-09 to State and other required review agencies
1149,235,Administrative,True,,No location name/address matched,Approved agenda
1150,235,Consent Agenda,True,,No location name/address matched,Approved consent agenda correction
1151,235,Resolution,True,Budget / Capital Improvement,No location name/address matched,Adopted Resolution No. 2024
1152,235,Contract Approval,True,,No location name/address matched,"Approved award of Invitation to Bid 100124, Disaster Debris Monitoring Services for the Village of Estero to the apparent low bidder, Disaster Program Operations, Inc. to provide on-call disaster debris monitoring services as provided in the contract for a one-year period, at the rates submitted on their bid, authorize the Village Manager to execute contract documents on behalf of the Village of Estero Council. Grant the Village Manager the authority to renegotiate and execute the renewal of this contract for three"
1153,235,Contract Approval,True,,No location name/address matched,"Approved award of Invitation to Bid 100224, Disaster Recovery Services for the Village of Estero to CrowderGulf Joint Venture, Inc. to provide on-call disaster recovery services as provided in the solicitation. Authorize the Village Manager to execute a contract document on behalf of the Village of Estero Council. Grant the Village Manager the authority to renegotiate and execute the renewal of this contract for three"
1154,235,Vote,True,,No location name/address matched,"Approved EC Task Order in the amount of $188,921 for Hagerty Consulting, Inc. to assist the Village of Estero in CDBG-DR Recovery and Resiliency Planning Program Grant Management Support"
1155,235,Contract Approval,True,Septic to Sewer,No location name/address matched,Approved Contract EC 2024-36 Construction Manager at Risk (CMA
1158,235,Contract Approval,True,,No location name/address matched,"Approved Sourcewell Contract 031622-HLC in the amount of $2,429,079.00 for Hellas Construction, Inc. to install 8 tennis courts, 2 basketball courts, and 4 pickleball courts, approve a $242,907.90 contingency for additional services that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1159,235,Resolution,True,,No location name/address matched,Approved Resolution No. 2024
1160,235,Contract Approval,True,,No location name/address matched,"Approved the motion to direct the Village Attorney to work with the village manager to send kite an agreement for repayment to require that that agreement be executed by a certain date chosen by the manager and that if the agreement is not executed by that date, to authorize the village attorney to take legal action to collect the money due"
1161,235,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for September 11, 20"
1162,236,Resolution,True,Budget / Capital Improvement,No location name/address matched,Adopted Resolution No. 2024
1163,236,Administrative,True,,No location name/address matched,Approved agenda
1164,236,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1165,236,Ordinance,True,,No location name/address matched,Continued to second reading for future date to be determined by staff
1166,236,Contract Approval,True,,No location name/address matched,Authorized the Village Manager to negotiate a fair and reasonable Agreement with the top ranked firm
1167,236,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement Between the Village of Estero and Lee County Utilities (LC
1168,236,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Adopted Ordinance No. 2024
1169,237,Resolution,True,Budget / Capital Improvement,No location name/address matched,Adopted Resolution No. 2024-18 with the Mill rate 0.73
1170,237,Vote,True,Budget / Capital Improvement,No location name/address matched,Approved a Premier Membership of $649 to the Estero Chamber of Commerce
1171,237,Resolution,True,Budget / Capital Improvement,No location name/address matched,Adopted Resolution No. 2024
1172,237,Administrative,True,,No location name/address matched,Approved agenda
1173,237,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1174,237,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for October 2, 20"
1175,238,Administrative,True,,No location name/address matched,Approved agenda
1176,238,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1177,238,Contract Approval,True,,No location name/address matched,"Approved Contract 24025 in the amount of $321,990 with Perez Planning + Design LLC to prepare schematic plan and design guidelines for the Estero Sports Park, approve a $32,000 contingency for additional service that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1178,238,Contract Approval,True,Estero on the River,No location name/address matched,"Approved Contract Number 24004 Amendment No. 01 in the amount of $350,100 with Manhattan Construction for Phase 2 Preconstruction Services, approve a $35,000 contingency for additional service that may be required to complete the project, and authorize the Village Manager to sign the contract and other additional implementing documents within the scope of the contract on behalf of the Village of Estero Council, and to approve and execute any subsequent amendments which do not require an increase in the not to exceed budget (with contingency)"
1179,238,Contract Approval,True,,No location name/address matched,"Approved EC 2023-31 Supplemental Task Order # 3 with Hagerty Consulting, Inc. to assist the Village to develop written procedures and training for pre and post disaster and authorize Village Manager to execute contract"
1181,238,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2024-11 with revisions to condition 14 (project phasin
1182,239,Administrative,True,,No location name/address matched,Approved agenda
1183,239,Consent Agenda,True,,No location name/address matched,Approved consent agenda with the correction of the minutes
1184,239,Contract Approval,True,,No location name/address matched,"Approved the renewal contracts with Ronald L. Book, P.A. (annual cost: $42,350) and JEJ & Associates, Inc. (annual cost: $43,560) to provide professional State Legislative and Executive Branch Lobbying Services for a one-year period. Grant the Village Manager the authority to reauthorize the renewal of these contracts for three additional one-year terms under the same terms and conditions, if doing so is in the best interest of the Village of Estero, approve a contingency fund amount of $4,235 for Ronald L. Book, P.A. and $4,356 for JEJ & Associates, Inc. totaling $8,591 (an amount equal to 10% of the total project cos"
1185,239,Ordinance,True,,No location name/address matched,"Passed first reading and schedule second reading for November 6, 20"
1187,239,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2024
1188,240,Administrative,True,,No location name/address matched,Approved agenda
1189,240,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1190,240,Contract Approval,True,,No location name/address matched,"Approved Special Magistrate Services Agreement Between the Village of Estero and Patrick Neale, Esq"
1191,240,Contract Approval,True,,No location name/address matched,"Approved the Agreement Between the Village of Estero and the Estero Forever Foundation for Management of the Happehatchee Complex, and to authorize the Village Manager to execute the agreement"
1192,240,Contract Approval,True,,No location name/address matched,Approved the Interlocal Agreement between the Village and County for acquisition of County Park land
1195,240,Contract Approval,True,,No location name/address matched,"Approved Contract Number 240004 GMP Addendum No. 01 with the adjustment of removing the sidewalk and making it mulch at a savings of $500,0"
1197,240,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2024
1198,241,Administrative,True,,No location name/address matched,Approved agenda with the addition of Workshop item regarding Sports Center
1199,241,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1200,241,Resolution,False,,No location name/address matched,Tabled Resolution No. 2024
1201,241,Resolution,True,Budget / Capital Improvement,No location name/address matched,"Adopted Resolution No. 2024-22 with the change to the fund balance carry-over for the driving range funds of $21,5"
1203,241,Contract Approval,False,,No location name/address matched,Authorize the Village Manager to execute the Federally Funded Subaward and Grant Agreement for Hurricane Milton between the Village of Estero and the State of Florida
1204,241,Ordinance,True,,No location name/address matched,Approved Ordinance No. 2024
1205,242,Administrative,True,,No location name/address matched,"Approved agenda. Final Action Agenda/Minutes are supplemented by audio and video recordings of the meetings, as well as transcripts. Video recordings of Village Council meetings from June 8, 2016, forward, as well as agendas, staff reports, resolutions, ordinances, and other documents related to the meetings can be viewed online at https://estero-fl.gov/agendas/ at the corresponding meeting date"
1206,242,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1207,242,Vote,True,,No location name/address matched,Approved the final Sports Park Master Plan
1208,242,Vote,True,,No location name/address matched,Approved motion to accept the Standard & Poor's General Obligation Bond Rating for the Village of Estero
1209,242,Ordinance,True,,No location name/address matched,Approved motion to table the first reading as documents are not in final form
1210,242,Contract Approval,True,,No location name/address matched,"Approved motion to authorize the Village Manager to execute a settlement agreement to resolve the current litigation cases entitled Wyrofsky, et al. v. Village of Estero, et al., to the extent the settlement terms do not require the payment of Village funds or significant deviations from the previously-approved project terms"
1211,243,Administrative,True,,No location name/address matched,Approved agenda
1212,243,Consent Agenda,True,,No location name/address matched,Approved consent agenda
1213,243,Ordinance,True,Comprehensive Plan; Comprehensive Plan / Land Development Code,No location name/address matched,Approved Ordinance No. 2023
